run_id,direction,mechanism,lambda_multiplier,lambda,amplitude,raw_policy_norm_mean,selected_clipped_norm_mean,raw_to_selected_norm_ratio_mean,cap_violation_fraction_before_projection,raw_energy_penalty,selected_clipped_energy_penalty,raw_task_loss_gain_over_zero,raw_objective_gain_over_zero,selected_objective_gain_over_zero,raw_finite_status,selected_finite_status
open_loop_stress,linear_ridge_direct,linear_no_bias,2.0,271611246.144,0.25,0.0008167268824763596,0.0008167268824763596,1.0,0.0,184.39779663085938,184.39779663085938,441.97646365252695,257.57866702166757,257.57866702166757,finite,finite
open_loop_stress,linear_ridge_direct,linear_no_bias,2.0,271611246.144,0.5,0.0019145471742376685,0.0019145471742376685,1.0,0.0,1013.3605346679688,1013.3605346679688,1362.4267409362046,349.0662062682359,349.0662062682359,finite,finite
open_loop_stress,linear_ridge_direct,linear_no_bias,2.0,271611246.144,1.0,0.005462780129164457,0.00451234495267272,1.209093689918518,0.875,8241.94921875,5532.43505859375,6093.253361413079,-2148.695857336921,-1204.1612677292615,finite,finite
open_loop_stress,linear_ridge_direct,linear_no_bias,2.0,271611246.144,2.0,0.02118605002760887,0.004545500036329031,4.660883903503418,1.0,123688.6640625,5611.91455078125,48321.11290704507,-75367.55115545493,-2625.007377104699,finite,finite
open_loop_stress,linear_ridge_direct,linear_no_bias,2.0,271611246.144,4.0,0.10955178737640381,0.004545500036329031,24.101152420043945,1.0,3296196.0,5611.91455078125,750882.5329270744,-2545313.467072926,-3637.374416081897,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,4.0,543222492.288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,4.0,543222492.288,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,4.0,543222492.288,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,4.0,543222492.288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,4.0,543222492.288,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_linear_no_bias,linear_no_bias,4.0,543222492.288,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,4.0,543222492.288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,4.0,543222492.288,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,4.0,543222492.288,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,4.0,543222492.288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,4.0,543222492.288,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,zero_affine,affine,4.0,543222492.288,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
open_loop_stress,affine_mean_direct,affine,4.0,543222492.288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,finite,finite
